Date,Open,High,Low,Close,Adj Close,Volume,Return
2006-05-31,126.620003,127.510002,126.199997,127.510002,94.670265,86926200,0.011119789
2006-06-01,127.379997,128.940002,127.269997,128.729996,95.576057,73721700,0.00952238
2006-06-02,129.25,129.429993,128.320007,129,95.776497,91702600,0.002094982
2006-06-05,128.850006,128.860001,126.769997,127.120003,94.380707,86105100,-0.014680644
2006-06-06,127.209999,127.379997,125.760002,126.809998,94.150551,130498600,-0.00244157
2006-06-07,126.910004,127.650002,125.790001,125.860001,93.445213,108599400,-0.0075198
2006-06-08,125.580002,126.5,123.870003,125.75,93.363564,204957200,-0.000874145
2006-06-09,126.360001,126.959999,125.290001,125.349998,93.066566,94972200,-0.003186161
2006-06-12,125.879997,125.93,123.82,123.989998,92.056824,95815900,-0.010908962
2006-06-13,123.739998,124.839996,122.550003,122.550003,90.987709,185688800,-0.011681607
2006-06-14,122.839996,123.629997,122.339996,123.5,91.693008,163566400,0.007721696
2006-06-15,123.949997,126.360001,123.860001,126.120003,93.638268,134057000,0.020993018
2006-06-16,125.290001,125.559998,124.459999,124.650002,92.955933,94253500,-0.007313604
2006-06-19,125.400002,125.480003,123.550003,123.669998,92.22509,95804400,-0.007893323
2006-06-20,124.010002,124.809998,123.720001,124.089996,92.53833,65494700,0.003390718
2006-06-21,124,125.699997,123.959999,125.010002,93.224388,75008200,0.007386424
2006-06-22,124.949997,125.059998,124.040001,124.459999,92.814217,74566100,-0.004409533
2006-06-23,124.330002,125.300003,124.029999,124.440002,92.799309,54107000,-0.000160635
2006-06-26,124.540001,125.059998,124.25,124.989998,93.20948,37899600,0.00441024
2006-06-27,125.010002,125.290001,123.769997,123.910004,92.404068,69780200,-0.00867843
2006-06-28,124.190002,124.769997,123.650002,124.75,93.030479,62368100,0.006756167
2006-06-29,125.199997,127.349998,125.169998,127.269997,94.909706,110634800,0.019998806
2006-06-30,127.540001,127.660004,126.959999,127.279999,94.917206,54227800,7.90E-05
2006-07-03,127.43,128.009995,127.309998,127.800003,95.305,23914000,0.004077279
2006-07-05,127.290001,127.449997,126.519997,127.07,94.760574,69653400,-0.005728839
2006-07-06,127.199997,127.849998,127.080002,127.440002,95.03653,50100300,0.002907907
2006-07-07,127.190002,127.559998,126.290001,126.610001,94.417572,81626500,-0.006534144
2006-07-10,126.940002,127.43,126.410004,126.849998,94.596535,60964100,0.001893648
2006-07-11,126.610001,127.410004,125.940002,127.410004,95.014153,73640800,0.004405012
2006-07-12,127.150002,127.400002,125.720001,126.050003,93.999939,82561300,-0.010731726
2006-07-13,125.449997,125.68,124,124,92.471199,102405700,-0.016396899
2006-07-14,124.129997,124.260002,122.830002,123.519997,92.113228,103242500,-0.003878674
2006-07-17,123.519997,124.099998,123.150002,123.339996,91.979004,81159000,-0.001458226
2006-07-18,123.709999,124.050003,122.389999,123.970001,92.448814,122771000,0.005094796
2006-07-19,124.18,126.260002,123.720001,125.690002,93.731476,133565300,0.013778927
2006-07-20,126.120003,126.300003,124.660004,124.830002,93.090141,112259800,-0.006865774
2006-07-21,125.150002,125.190002,123.82,123.949997,92.433876,101560000,-0.007074747
2006-07-24,124.440002,126.32,124.440002,126.209999,94.119255,92884000,0.018069114
2006-07-25,125.980003,127.300003,125.720001,126.660004,94.454842,95480700,0.003559209
2006-07-26,126.589996,127.449997,126.18,126.830002,94.581612,84525800,0.001341223
2006-07-27,127.379997,127.690002,126.199997,126.709999,94.492104,87257100,-0.000946805
2006-07-28,127.040001,128.139999,126.860001,127.980003,95.439224,82137000,0.009973372
2006-07-31,127.660004,127.959999,127.449997,127.849998,95.342285,49593100,-0.001016231
2006-08-01,127.339996,127.379997,126.599998,127.220001,94.872467,65225600,-0.004939879
2006-08-02,127.580002,128.460007,127.550003,128.080002,95.513779,64770900,0.006736983
2006-08-03,127.339996,128.550003,127.150002,128.419998,95.767357,63693800,0.002651366
2006-08-04,129.080002,129.429993,127.480003,128.199997,95.603256,96294200,-0.001715008
2006-08-07,127.900002,128.080002,127.400002,127.900002,95.379562,45377300,-0.002342557
2006-08-08,128.089996,128.460007,126.949997,127.410004,95.014153,90901300,-0.003838461
2006-08-09,128.179993,128.600006,126.610001,126.980003,94.693481,78910600,-0.0033807
2006-08-10,126.580002,127.5,126.279999,127.370003,94.984322,69322300,0.003066687
2006-08-11,127.169998,127.199997,126.389999,127.010002,94.715858,47482200,-0.002830405
2006-08-14,127.629997,128.160004,126.919998,127.110001,94.790428,57839000,0.000786992
2006-08-15,128.25,128.869995,127.900002,128.630005,95.923943,68143000,0.011887183
2006-08-16,129.320007,129.889999,129.039993,129.699997,96.721863,71737600,0.008283851
2006-08-17,129.580002,130.369995,129.490005,130.029999,96.967979,70992800,0.002541343
2006-08-18,130.190002,130.690002,129.589996,130.690002,97.460144,58288400,0.005062704
2006-08-21,130.179993,130.279999,129.800003,130.130005,97.042557,42133600,-0.004293901
2006-08-22,129.990005,130.520004,129.679993,130.119995,97.035103,60839900,-7.68E-05
2006-08-23,130.179993,130.440002,129.190002,129.759995,96.76664,66592100,-0.002770493
2006-08-24,129.990005,130.100006,129.399994,129.649994,96.684593,57983000,-0.000848245
2006-08-25,129.639999,130.25,129.550003,129.809998,96.803871,41756000,0.001232921
2006-08-28,129.649994,130.820007,129.639999,130.429993,97.266266,52681500,0.004765245
2006-08-29,130.490005,130.830002,129.809998,130.580002,97.378128,61817800,0.001149399
2006-08-30,130.869995,131.039993,130.550003,130.660004,97.437798,50052200,0.000612578
2006-08-31,130.850006,130.990005,130.580002,130.639999,97.42289,37510300,-0.000153012
2006-09-01,131.139999,131.580002,130.839996,131.419998,98.004547,48794500,0.005952682
2006-09-05,131.509995,131.850006,131.199997,131.669998,98.190979,52348300,0.001900472
2006-09-06,131.110001,131.160004,130.330002,130.509995,97.325905,53795600,-0.008849155
2006-09-07,130.059998,130.570007,129.350006,129.910004,96.878525,86269400,-0.004607318
2006-09-08,130.080002,130.460007,129.830002,130.279999,97.154427,45096300,0.002843869
2006-09-11,129.860001,130.690002,129.479996,130.410004,97.251366,68496600,0.000997285
2006-09-12,130.559998,131.839996,130.369995,131.690002,98.205902,69875600,0.009767287
2006-09-13,131.639999,132.449997,131.520004,132.220001,98.601112,62898400,0.004016224
2006-09-14,131.960007,132.240005,131.75,132.229996,98.608566,57805400,7.56E-05
2006-09-15,132.309998,132.389999,131.679993,131.960007,98.840057,76703100,0.002344824
2006-09-18,131.789993,132.389999,131.649994,132.139999,98.974838,64154100,0.001362698
2006-09-19,132.119995,132.130005,131.070007,131.809998,98.727669,92089100,-0.002500415
2006-09-20,132.25,132.770004,132.059998,132.509995,99.251984,75204100,0.005296668
2006-09-21,132.610001,132.75,131.419998,131.869995,98.772629,88932500,-0.004841377
2006-09-22,131.669998,131.679993,131,131.470001,98.473,65966800,-0.003038133
2006-09-25,131.729996,132.850006,131.050003,132.479996,99.229507,92299100,0.007653021
2006-09-26,132.5,133.600006,132.399994,133.580002,100.053436,73962700,0.008268984
2006-09-27,133.490005,133.970001,133.270004,133.740005,100.173317,82432200,0.001197453
2006-09-28,133.740005,133.990005,133.279999,133.690002,100.135841,58597500,-0.000374182
2006-09-29,133.800003,133.940002,133.479996,133.580002,100.053436,47966600,-0.000823271
2006-10-02,133.539993,133.830002,132.949997,133.080002,99.678932,51687400,-0.003750063
2006-10-03,132.889999,133.869995,132.649994,133.360001,99.888649,73108100,0.002101715
2006-10-04,133.229996,135,133.080002,134.919998,101.057106,80890500,0.011629707
2006-10-05,134.919998,135.410004,134.75,135.179993,101.251846,60505900,0.001925175
2006-10-06,134.949997,135.100006,134.399994,135.009995,101.124535,64983600,-0.001258161
2006-10-09,134.850006,135.300003,134.639999,135.089996,101.184441,41176800,0.000592223
2006-10-10,135.100006,135.449997,134.839996,135.270004,101.319305,56403700,0.001331966
2006-10-11,134.839996,135.429993,134.300003,135.110001,101.199455,104071800,-0.001183594
2006-10-12,135.449997,136.389999,135.399994,136.279999,102.075798,59158600,0.008622283
2006-10-13,136.160004,136.710007,136.039993,136.630005,102.337914,53944000,0.002564565
2006-10-16,136.520004,137.050003,136.419998,136.839996,102.495224,42273000,0.001535982
2006-10-17,136.470001,136.699997,135.669998,136.410004,102.173134,90500600,-0.003147436
2006-10-18,137.039993,137.369995,136.100006,136.589996,102.307968,86848600,0.001318792
2006-10-19,136.389999,136.880005,136.229996,136.809998,102.472763,64063200,0.001609478
2006-10-20,136.839996,136.949997,136.330002,136.839996,102.495224,48094500,0.000219166
2006-10-23,136.559998,137.800003,136.389999,137.470001,102.967102,66219900,0.004593337
2006-10-24,137.279999,137.929993,137.220001,137.880005,103.274193,53234900,0.00297798
2006-10-25,137.740005,138.410004,137.509995,138.350006,103.626259,78105400,0.003403244
2006-10-26,138.660004,139,137.979996,138.779999,103.948288,66843700,0.003102782
2006-10-27,138.610001,138.75,137.630005,137.910004,103.296638,80238000,-0.006288715
2006-10-30,137.660004,138.199997,137.399994,137.809998,103.221771,49717800,-0.00072504
2006-10-31,138.070007,138.259995,137.25,137.789993,103.206787,71274100,-0.000145174
2006-11-01,138.220001,138.309998,136.720001,136.860001,102.510193,83005600,-0.006772379
2006-11-02,136.509995,137.009995,136.360001,136.779999,102.450294,60693100,-0.000584493
2006-11-03,137.270004,137.389999,135.619995,136.539993,102.270546,71346400,-0.001756031
2006-11-06,136.960007,138.279999,136.949997,138.080002,103.423988,63303300,0.011215214
2006-11-07,138.199997,138.979996,138,138.610001,103.820976,63318900,0.003831104
2006-11-08,138,139.050003,136.860001,138.910004,104.0457,87517800,0.002162194
2006-11-09,139.009995,139.139999,137.899994,138.179993,103.498886,95916300,-0.005269376
2006-11-10,138.139999,138.339996,137.720001,138.240005,103.543854,48991500,0.000434384
2006-11-13,138.179993,139.039993,138.070007,138.580002,103.798553,59398200,0.002456797
2006-11-14,138.970001,139.740005,138.119995,139.619995,104.577507,96704000,0.00747646
2006-11-15,139.570007,140.449997,139.529999,140.020004,104.877098,76509600,0.002860679
2006-11-16,140.440002,140.679993,139.490005,140.380005,105.146736,76728800,0.002567691
2006-11-17,139.929993,140.429993,139.729996,140.419998,105.176697,56353800,0.000284904
2006-11-20,140.300003,140.740005,139.940002,140.5,105.236664,69174200,0.000569992
2006-11-21,140.490005,140.669998,140.289993,140.639999,105.341499,51367900,0.000995687
2006-11-22,140.75,141.160004,140.5,140.919998,105.551201,45505300,0.001988709
2006-11-24,140.240005,140.839996,140.199997,140.350006,105.124268,30998000,-0.004052998
2006-11-27,140.279999,140.350006,138.380005,138.419998,103.678665,84545100,-0.013846799
2006-11-28,138.240005,139.160004,138.110001,139.020004,104.128075,106652900,0.004325276
2006-11-29,139.470001,140.529999,139.080002,140.470001,105.214172,90034900,0.010376374
2006-11-30,140.440002,141.050003,139.759995,140.529999,105.259079,83994300,0.000426724
2006-12-01,140.529999,140.660004,138.970001,140.220001,105.026878,126080000,-0.002208432
2006-12-04,140.25,141.550003,140.229996,141.289993,105.828331,87813200,0.007601964
2006-12-05,141.559998,141.960007,141.259995,141.899994,106.285263,73374400,0.004308377
2006-12-06,141.869995,142.070007,141.5,141.779999,106.195396,53253200,-0.000845884
2006-12-07,142.029999,142.300003,141.110001,141.160004,105.730988,62857400,-0.004382736
2006-12-08,141.130005,141.899994,140.779999,141.419998,105.925743,79625500,0.001840292
2006-12-11,141.419998,142.089996,141.339996,141.830002,106.232811,39779400,0.002894705
2006-12-12,141.690002,141.869995,140.889999,141.720001,106.150414,77451600,-0.000775928
2006-12-13,142.229996,142.339996,141.559998,141.869995,106.262794,55520200,0.001058126
2006-12-14,141.860001,143.240005,141.839996,143.119995,107.199043,64755200,0.008772107
2006-12-15,142.639999,142.889999,142.240005,142.339996,107.208817,70857400,9.12E-05
2006-12-18,142.539993,142.880005,141.75,141.949997,106.915092,48954600,-0.002743507
2006-12-19,141.550003,142.559998,141.190002,142.220001,107.118446,65023600,0.001900207
2006-12-20,142.279999,142.660004,142.009995,142.139999,107.058189,41469600,-0.000562685
2006-12-21,142.270004,142.429993,141.320007,141.619995,106.666527,48698400,-0.003665111
2006-12-22,141.639999,141.649994,140.669998,140.75,106.011276,62069100,-0.006161932
2006-12-26,140.809998,141.610001,140.779999,141.580002,106.636421,32696900,0.005879648
2006-12-27,141.869995,142.600006,141.830002,142.509995,107.336845,39727100,0.00654686
2006-12-28,142.410004,142.699997,141.990005,142.210007,107.110924,37288800,-0.002107003
2006-12-29,142.059998,142.539993,141.429993,141.619995,106.666527,45461200,-0.004157573
2007-01-03,142.25,142.860001,140.570007,141.369995,106.478241,94807600,-0.001766743
2007-01-04,141.229996,142.050003,140.610001,141.669998,106.704193,69620600,0.0021198
2007-01-05,141.330002,141.399994,140.380005,140.539993,105.853081,76645300,-0.00800835
2007-01-08,140.820007,141.410004,140.25,141.190002,106.342682,71655000,0.004614624
2007-01-09,141.309998,141.600006,140.399994,141.070007,106.252274,75680100,-0.000850519
2007-01-10,140.580002,141.570007,140.300003,141.539993,106.606293,72428000,0.003326334
2007-01-11,141.580002,142.619995,141.5,142.160004,107.073265,54476800,0.004370776
2007-01-12,142.149994,143.240005,142.110001,143.240005,107.886703,55370600,0.00756831
2007-01-16,143.070007,143.440002,142.729996,142.960007,107.675835,44871300,-0.001956444
2007-01-17,142.850006,143.460007,142.729996,143.020004,107.721024,50241400,0.000419588
2007-01-18,143.169998,143.259995,142.309998,142.539993,107.359505,68177300,-0.003361711
2007-01-19,142.539993,143.100006,142.460007,142.820007,107.570374,56973000,0.001962213
2007-01-22,143.070007,143.100006,141.929993,142.380005,107.239006,60253600,-0.003085231
2007-01-23,142.259995,143.080002,142.059998,142.800003,107.555328,54064400,0.00294535
2007-01-24,142.970001,143.979996,142.910004,143.949997,108.421478,55834700,0.008020812
2007-01-25,143.860001,143.919998,142.009995,142.259995,107.148575,73583800,-0.011809783
2007-01-26,142.570007,142.649994,141.580002,142.130005,107.050682,67255600,-0.000914037
2007-01-29,142.190002,142.800003,141.740005,142.050003,106.990425,66114600,-0.000563041
2007-01-30,142.350006,142.860001,142.059998,142.789993,107.547775,70407600,0.005195823
2007-01-31,142.630005,144.130005,142.399994,143.75,108.270851,91868600,0.0067008
2007-02-01,144.149994,144.660004,143.910004,144.610001,108.918571,69312400,0.005964581
2007-02-02,144.729996,144.949997,144.380005,144.809998,109.069214,49607000,0.001382124
2007-02-05,144.699997,144.940002,144.339996,144.850006,109.099342,45705300,0.00027619
2007-02-06,144.970001,145.029999,144.330002,144.889999,109.129486,57081300,0.00027626
2007-02-07,145.119995,145.360001,144.570007,145.210007,109.370499,55669700,0.00220607
2007-02-08,144.779999,145.119995,144.270004,145.020004,109.227394,70641000,-0.001309299
2007-02-09,145.059998,145.330002,143.389999,143.940002,108.41394,79084400,-0.007475214
2007-02-12,143.940002,144.039993,143.190002,143.449997,108.044884,65657000,-0.003409945
2007-02-13,143.770004,144.899994,143.759995,144.660004,108.956215,64081800,0.008399371
2007-02-14,144.800003,145.899994,144.779999,145.610001,109.671768,66039400,0.006545873
2007-02-15,145.669998,145.949997,145.429993,145.800003,109.814835,38715200,0.001303652
2007-02-16,145.440002,145.759995,145.229996,145.729996,109.762161,39841800,-0.000479777
2007-02-20,145.559998,146.199997,145,146.039993,109.995621,56911800,0.002124704
2007-02-21,145.610001,146.070007,145.350006,145.979996,109.950432,63971600,-0.00041091
2007-02-22,146.050003,146.419998,145.169998,145.869995,109.867615,79067400,-0.000753505
2007-02-23,145.740005,145.789993,145.029999,145.300003,109.438255,71966200,-0.003915632
2007-02-26,145.830002,145.949997,144.75,145.169998,109.340378,69192800,-0.000894758
2007-02-27,143.880005,144.199997,139,139.5,105.069756,274466500,-0.039841278
2007-02-28,140.389999,141.979996,139.800003,140.929993,106.146843,177536300,0.010198974
2007-03-01,139.339996,141.25,138.050003,140.509995,105.830513,212828600,-0.002984566
2007-03-02,140.050003,140.660004,138.660004,138.669998,104.444626,162574000,-0.013181844
2007-03-05,137.929993,139.580002,137.330002,137.350006,103.450447,143750400,-0.009564311
2007-03-06,138.779999,140.119995,137.720001,139.699997,105.220375,143333300,0.016964235
2007-03-07,139.589996,140.460007,139.399994,139.559998,105.114975,115144900,-0.001002209
2007-03-08,140.539993,141.160004,140.070007,140.740005,106.003754,117891600,0.008419757
2007-03-09,141.309998,141.419998,140.080002,140.779999,106.033859,107765100,0.000283959
2007-03-12,140.419998,141.339996,140.160004,140.990005,106.192001,80366900,0.001490318
2007-03-13,140.179993,140.770004,138.039993,138.25,104.128311,190605200,-0.019624888
2007-03-14,138.429993,139.360001,136.75,139.279999,104.904091,231853800,0.007422615
2007-03-15,138.970001,139.990005,138.800003,139.470001,105.047142,132435900,0.001362707
2007-03-16,139.309998,139.630005,138.119995,138.529999,104.753052,121531600,-0.002803526
2007-03-19,139.259995,140.330002,139.149994,140.199997,106.015877,96161200,0.011983171
2007-03-20,140.080002,141.050003,139.960007,140.970001,106.598091,82147400,0.005476738
2007-03-21,141.100006,143.649994,140.820007,143.289993,108.352448,152368700,0.016323718
2007-03-22,143.479996,143.679993,142.789993,143.179993,108.269241,118942200,-0.000768224
2007-03-23,143.279999,143.809998,143.149994,143.389999,108.428047,74416800,0.001465695
2007-03-26,143.5,143.649994,142.089996,143.199997,108.284378,113787500,-0.001325896
2007-03-27,143.119995,143.160004,142.389999,142.860001,108.027267,99864600,-0.002377229
2007-03-28,142.139999,142.470001,141.259995,141.820007,107.240852,152907900,-0.007306409
2007-03-29,142.539993,142.610001,141.190002,141.970001,107.354256,139432700,0.001056911
2007-03-30,142.240005,142.839996,140.559998,142,107.376968,128194100,0.000211539
2007-04-02,142.160004,142.460007,141.479996,142.160004,107.49794,79416400,0.001125976
2007-04-03,142.970001,143.979996,142.910004,143.690002,108.65493,82417800,0.010705396
2007-04-04,143.690002,143.949997,143.160004,143.850006,108.775909,63995200,0.001112805
2007-04-05,143.669998,144.440002,143.610001,144.240005,109.070824,46822800,0.002707547
2007-04-09,144.649994,144.800003,144.149994,144.440002,109.222054,50967400,0.00138557
2007-04-10,144.330002,144.850006,144.270004,144.610001,109.350578,56620000,0.00117603
2007-04-11,144.820007,144.860001,143.539993,144.020004,108.904427,106365700,-0.004088352
2007-04-12,143.740005,144.919998,143.339996,144.660004,109.388374,115534400,0.004433933
2007-04-13,144.899994,145.320007,144.360001,145.320007,109.887459,84287000,0.004552128
2007-04-16,145.830002,146.860001,145.820007,146.699997,110.930946,83064600,0.009451158
2007-04-17,146.970001,147.399994,146.649994,147.089996,111.225906,108424100,0.002655423
2007-04-18,146.600006,147.699997,146.570007,147.270004,111.362022,88345300,0.001223031
2007-04-19,146.550003,147.399994,146.360001,147.229996,111.331734,102947700,-0.000272015
2007-04-20,148.220001,148.619995,147.039993,148.619995,112.38282,124114100,0.00939674
2007-04-23,148.369995,148.729996,147.970001,148.059998,111.959373,77270800,-0.003775014
2007-04-24,148.229996,148.399994,147.320007,148.119995,112.004738,114471000,0.00040511
2007-04-25,148.729996,149.660004,148.020004,149.479996,113.033112,108418800,0.009139628
2007-04-26,149.490005,149.800003,149.100006,149.649994,113.161705,88741600,0.001137011
2007-04-27,149.089996,149.740005,148.839996,149.529999,113.070923,108191100,-0.000802554
2007-04-30,149.639999,149.740005,148.210007,148.289993,112.133286,100874100,-0.008327042
2007-05-01,148.419998,149.470001,147.669998,148.669998,112.420647,134342700,0.002559395
2007-05-02,148.899994,149.949997,148.75,149.539993,113.078537,87129800,0.005834982
2007-05-03,149.970001,150.399994,149.729996,150.350006,113.691048,86569700,0.005402069
2007-05-04,150.75,151.119995,150.220001,150.919998,114.122063,96409000,0.003783939
2007-05-07,150.880005,151.199997,150.809998,150.949997,114.144737,63461400,0.000198662
2007-05-08,150.580002,150.919998,150.130005,150.75,113.9935,80584000,-0.001325837
2007-05-09,150.639999,152.820007,150.369995,151.160004,114.30349,102070100,0.002715675
2007-05-10,150.729996,151.020004,149.270004,149.580002,113.108795,153617800,-0.010506961
2007-05-11,149.75,150.929993,149.720001,150.860001,114.076675,113408900,0.008520667
2007-05-14,150.860001,151.300003,149.789993,150.529999,113.827133,108027500,-0.00218989
2007-05-15,150.699997,151.660004,150.190002,150.570007,113.857368,180673300,0.000265587
2007-05-16,150.800003,151.630005,150.380005,151.600006,114.636261,114166500,0.006817661
2007-05-17,151.380005,151.960007,151.110001,151.300003,114.409363,101132800,-0.001981248
2007-05-18,152.009995,152.619995,151.809998,152.619995,115.407578,99182000,0.008687099
2007-05-21,152.580002,153.229996,152.5,152.539993,115.347023,174664600,-0.000524843
2007-05-22,152.699997,153.160004,152.380005,152.419998,115.256332,82148800,-0.000786554
2007-05-23,152.949997,153.5,152.360001,152.440002,115.271469,133786600,0.000131325
2007-05-24,152.529999,153.210007,150.740005,151.059998,114.227913,187593000,-0.009094257
2007-05-25,151.5,152.020004,151.179993,151.690002,114.704315,83309200,0.004161954
2007-05-29,151.940002,152.5,151.449997,152.240005,115.120171,82020000,0.003618905
2007-05-30,151.460007,153.539993,151.339996,153.479996,116.057846,129013600,0.008112191
2007-05-31,153.669998,153.889999,153.119995,153.320007,115.936897,114866700,-0.001042688
2007-06-01,153.880005,154.399994,153.509995,154.080002,116.511612,107771700,0.00494489
2007-06-04,153.539993,154.389999,153.479996,154.100006,116.526695,78008800,0.000129447
2007-06-05,153.740005,153.899994,152.860001,153.490005,116.065414,126917900,-0.003966442
2007-06-06,152.860001,152.949997,151.75,151.839996,114.817703,164096800,-0.010808267
2007-06-07,151.559998,152.5,149.059998,149.100006,112.745766,232414600,-0.018210254
2007-06-08,149.580002,151.190002,149.089996,151.039993,114.212807,175886000,0.012928011
2007-06-11,150.929993,151.949997,150.699997,151.300003,114.409363,102015600,0.001719484
2007-06-12,150.669998,151.539993,149.550003,149.649994,113.161705,233898000,-0.010965107
2007-06-13,150.5,152.070007,149.720001,151.889999,114.855545,193208200,0.014857395
2007-06-14,152.059998,153.119995,152.029999,152.860001,115.589035,146396500,0.00636589
2007-06-15,153.139999,153.660004,152.929993,153.070007,116.246719,154030800,0.005673722
2007-06-18,153.380005,153.389999,152.660004,152.889999,116.110008,88537500,-0.001176734
2007-06-19,152.550003,153.380005,152.360001,153.270004,116.398613,110851700,0.002482533
2007-06-20,153.580002,153.580002,150.960007,151.139999,114.78096,177119700,-0.013995003
2007-06-21,151.080002,152.110001,150.25,151.979996,115.418861,205262000,0.005542164
2007-06-22,151.520004,151.770004,149.850006,150.550003,114.332909,204964700,-0.009453334
2007-06-25,150.240005,151.25,149.020004,149.830002,113.786171,232014400,-0.004793453
2007-06-26,150.210007,150.460007,148.279999,148.289993,112.6166,198445700,-0.010331865
2007-06-27,148.130005,150.570007,148.059998,150.399994,114.219032,213638000,0.014128809
2007-06-28,150.380005,151.410004,149.669998,150.380005,114.20385,157705000,-0.000132929
2007-06-29,150.899994,151.649994,149.149994,150.429993,114.241768,199701800,0.000331965
2007-07-02,150.869995,151.919998,150.770004,151.789993,115.27459,103357000,0.009000047
2007-07-03,152.179993,152.5,151.990005,152.339996,115.692307,54048400,0.00361712
2007-07-05,152.399994,152.559998,151.630005,152.179993,115.570786,89279000,-0.001050933
2007-07-06,152.380005,153.169998,151.929993,152.979996,116.178352,81109000,0.00524332
2007-07-09,153.160004,153.360001,152.619995,153.100006,116.269455,72348100,0.000783858
2007-07-10,152.289993,152.610001,150.770004,150.919998,114.613937,180362600,-0.014340974
2007-07-11,150.75,152.050003,150.520004,151.990005,115.426514,175607600,0.007064674
2007-07-12,152.369995,154.75,152.339996,154.389999,117.249146,133882500,0.015667039
2007-07-13,154.570007,155.460007,154.389999,154.850006,117.598465,111794300,0.002974859
2007-07-16,154.990005,155.529999,154.580002,154.830002,117.58326,98378700,-0.000129304
2007-07-17,154.929993,155.479996,154.679993,154.75,117.522575,126201300,-0.000516236
2007-07-18,154.229996,154.800003,153.300003,154.470001,117.309914,237887400,-0.001811172
2007-07-19,155.199997,155.529999,154.75,155.070007,117.765564,145212700,0.003876632
2007-07-20,154.889999,154.990005,152.830002,153.5,116.573242,245502500,-0.01017614
2007-07-23,154.179993,154.720001,153.300003,153.970001,116.930176,121183900,0.003057208
2007-07-24,153.119995,154.279999,150.759995,151.300003,114.902466,256732400,-0.017493324
2007-07-25,152.020004,152.389999,150.25,151.610001,115.137909,265214500,0.002046972
2007-07-26,150.190002,150.800003,146.389999,148.020004,112.41156,467592500,-0.023963839
2007-07-27,148.210007,148.869995,145.050003,145.110001,110.201576,422987600,-0.019855581
2007-07-30,145.929993,147.809998,145.289993,147.380005,111.925461,283017500,0.015521925
2007-07-31,148.330002,149.460007,145.039993,145.720001,110.664864,316976700,-0.011326732
2007-08-01,145.179993,147.009995,143.949997,146.429993,111.204033,467670000,0.004860258
2007-08-02,146.759995,147.759995,145.259995,147.600006,112.092567,294758400,0.007958372
2007-08-03,147.279999,147.580002,143.199997,143.800003,109.206757,359398200,-0.026082082
2007-08-06,144.210007,146.830002,142.529999,146.210007,111.036964,324980000,0.016620216
2007-08-07,145.940002,149,145.229996,147.770004,112.221672,232568700,0.010612975
2007-08-08,148.410004,150.589996,147.339996,149.830002,113.786171,274930600,0.013844865
2007-08-09,147.429993,148.949997,145.289993,145.389999,110.414261,357622100,-0.030081693
2007-08-10,144.389999,146.5,143.119995,144.710007,109.897827,411018400,-0.004688213
2007-08-13,146.5,146.889999,145.020004,145.229996,110.292694,181917200,0.003586598
2007-08-14,145.699997,146.059998,142.720001,143.009995,108.606766,264134500,-0.015403979
2007-08-15,142.720001,144.460007,140.619995,141.039993,107.110695,323834000,-0.013870875
2007-08-16,139.789993,142.940002,137,142.100006,107.915703,546743700,0.007487562
2007-08-17,145.5,145.809998,141.389999,144.710007,109.897827,388218100,0.018200694
2007-08-20,145.169998,145.470001,143.289993,144.639999,109.84465,187320400,-0.000483994
2007-08-21,144.600006,145.970001,144.139999,144.929993,110.064896,157066400,0.002003061
2007-08-22,146.009995,146.800003,145.330002,146.649994,111.371124,173156700,0.011797928
2007-08-23,147.339996,147.649994,145.610001,146.520004,111.272423,203915300,-0.000886628
2007-08-24,146.479996,148.330002,146.279999,148.330002,112.646973,128901900,0.01227734
2007-08-27,147.850006,148.330002,146.729996,146.949997,111.598953,113024300,-0.009347127
2007-08-28,146.160004,146.25,143.460007,143.720001,109.14595,219790700,-0.022225691
2007-08-29,144.369995,146.740005,143.960007,146.539993,111.287575,207654200,0.019431639
2007-08-30,145.449997,147.190002,145.309998,146.149994,110.991417,191817300,-0.002664743
2007-08-31,147.649994,148.5,146.830002,147.589996,112.084999,185477500,0.009804629
2007-09-04,147.449997,149.979996,147.399994,149.080002,113.216515,120062000,0.010044544
2007-09-05,148.199997,148.360001,147,147.789993,112.236862,166261800,-0.00869057
2007-09-06,147.949997,148.610001,147.119995,148.130005,112.495102,127878400,0.002298205
2007-09-07,146.479996,146.889999,145.259995,146.070007,110.930672,235447600,-0.014004253
2007-09-10,146.520004,146.720001,144.330002,145.789993,110.718033,192305900,-0.001918703
2007-09-11,146.240005,147.699997,146.130005,147.490005,112.00901,162081900,0.011592588
2007-09-12,147.289993,148.440002,146.979996,147.869995,112.297653,149554600,0.002573648
2007-09-13,148.550003,149.449997,148.199997,148.910004,113.087448,154079000,0.007008433
2007-09-14,147.960007,149.089996,147.740005,148.899994,113.079849,121911000,-6.72E-05
2007-09-17,148.309998,148.649994,147.630005,148.100006,112.472298,109870800,-0.005387246
2007-09-18,148.830002,152.5,148.130005,152.460007,115.783447,263759500,0.029014659
2007-09-19,153.410004,154.389999,152.710007,153.360001,116.466919,193779900,0.005885665
2007-09-20,153.339996,153.429993,152.110001,152.279999,115.646759,175186800,-0.007066912
2007-09-21,152.710007,153.119995,151.740005,151.970001,115.958847,141457500,0.002694997
